LEAID,ZIP,LAT,LON
1928170,50044,41.21788,-92.926981
1928200,50519,42.867456,-94.290073
1928230,51576,41.385139,-95.682469
1928560,50036,42.025851,-93.775357
1928680,50322,41.637374,-93.770712
1928980,52565,40.731168,-91.961444
1929010,50261,41.528966,-93.953016
1929280,50864,40.929994,-94.975173
1929310,52349,42.15593,-92.027299
1929490,52654,41.153451,-91.660187
1929580,51450,42.31043,-95.056168
1929730,52653,41.182521,-91.188411
1929760,50629,42.680782,-92.139664
1930240,52353,41.2998,-91.6959
1930480,50702,42.48568,-92.333641
1930510,50263,41.59977,-93.862091
1930540,50677,42.721485,-92.489328
1930560,50060,40.757921,-93.32111
1930630,50595,42.46778,-93.820851
1930720,50597,42.957912,-94.449642
1930750,52358,41.6735,-91.3492
1930780,52655,40.820026,-91.159545
1930870,50655,42.770363,-91.880635
1930900,52057,42.489688,-91.453209
1930930,50265,41.566323,-93.757522
1930960,51557,41.709141,-96.018358
1930990,52776,41.579364,-91.267384
1931020,51240,43.392008,-96.430094
1931080,50247,42.019738,-93.170484
1931110,51040,42.022319,-96.104918
1931290,51023,43.001013,-96.473058
1931350,52046,42.439658,-91.010746
1931470,51055,42.2301,-96.217042
1931620,51063,42.12662,-96.156393
1931680,52361,41.662939,-92.019379
1931800,52778,41.59548,-91.010613
1931830,52659,41.126591,-91.439979
1931860,50273,41.345712,-94.017162
1931920,51579,41.737708,-95.707219
1931950,51039,42.48383,-96.068149
1932010,50109,41.761414,-93.824745
1999001,52043,42.859204,-91.419269
1999005,50574,42.73896,-94.658097
1999007,50613,42.474775,-92.46382
1999009,52722,41.52983,-90.502321
1999010,52404,41.935366,-91.675092
1999011,50131,41.665105,-93.709862
1999012,51106,42.474996,-96.357275
1999013,51503,41.231488,-95.713806
1999015,52501,41.061154,-92.407185
1999017,50228,41.515085,-93.098035
1999019,50521,42.342073,-94.10595
2000001,67448,38.7092,-97.51
2000002,67456,38.57245,-97.676212
2000003,66547,39.20639,-96.309221
2000004,66535,39.301429,-96.437254
2000006,66434,39.84624,-95.527581
2000007,66967,39.775929,-98.780982
2000012,66933,39.716164,-96.874836
2000013,67764,39.063922,-101.245948
2000014,66080,38.463562,-95.191989
2000015,66067,38.59496,-95.278201
2000016,66508,39.83997,-96.645981
2000017,67871,38.480202,-100.903962
2000018,66102,39.117254,-94.639686
2000019,66061,38.882561,-94.812328
2000020,67572,38.641016,-99.93163
2000022,67357,37.349432,-95.278777
2000023,67730,39.808993,-101.042565
2000024,66603,39.050094,-95.675353
2000028,66968,39.821196,-97.051222
2000029,66956,39.78549,-98.209451
2000030,66935,39.82295,-97.631891
2000033,66434,39.851059,-95.526588
2000034,66762,37.411307,-94.706177
2000035,67301,37.247723,-95.711135
2000037,66087,39.78587,-95.089935
2000039,66070,39.230001,-95.46204
2000040,66861,38.350537,-97.004233
2000041,66743,37.514144,-94.987006
2000042,67502,38.08699,-97.884888
2000043,67152,37.293936,-97.394977
2000044,67880,37.575595,-101.350695
2000045,66451,38.61746,-95.685071
2000046,67748,39.125911,-100.861294
2000047,67841,37.770699,-100.017063
2000048,66748,37.811504,-95.437707
2000049,67026,37.512229,-97.499395
2000051,66006,38.775158,-95.186304
2000052,67661,39.757291,-99.32565
2000053,67124,37.657327,-98.715173
2000346,66951,39.765995,-99.02872
2000347,67877,37.478839,-100.85756
2000348,66035,39.860011,-95.261138
2000349,67450,38.582744,-98.410984
2000350,66534,39.887414,-95.789002
2000351,66024,39.756859,-94.888319
2000353,66538,39.834103,-96.060849
2000354,67042,37.806185,-96.788655
2000355,67401,38.812254,-97.615512
2000356,67420,39.475435,-98.107587
2000357,66547,39.20639,-96.309221
2000358,67114,38.043165,-97.340621
2000359,66839,38.194409,-95.737356
2000360,66071,38.664764,-94.853314
2000361,67554,38.340028,-98.19816
2000362,66007,39.14365,-94.938896
2000363,66801,38.407409,-96.201684
2000364,66508,39.83819,-96.645008
2000365,67432,39.378537,-97.120126
2000366,66104,39.12999,-94.716899
2000367,67601,38.874708,-99.333544
2000368,66436,39.465581,-95.735071
2000369,67349,37.462424,-96.254042
2000370,66538,39.834038,-96.060736
2000371,66901,39.570695,-97.66188
2000372,67460,38.374241,-97.666398
2000373,67550,38.183417,-99.109052
2000374,67156,37.235984,-96.972409
2000375,67530,38.363997,-98.773354
2000376,67501,38.06804,-97.897519
2000377,67401,38.827787,-97.602976
2000378,67063,38.348463,-97.209935
2000379,67147,37.831123,-97.372697
2000380,67052,37.655807,-97.575969
2000381,67101,37.772436,-97.477527
2000382,67428,38.385317,-97.426862
2003180,67410,38.9171,-97.2154
2003200,66610,38.971996,-95.760419
2003210,66835,38.506,-96.2622
2003240,66401,39.018791,-96.287613
2003270,67622,39.893348,-99.710568
2003300,67330,37.192561,-95.290225
2003360,67002,37.71172,-97.134271
2003390,67003,37.153072,-98.030525
2003430,67004,37.269204,-97.763676
2003450,67005,37.0893,-97.0385
2003480,66712,37.54314,-94.691821
2003510,67831,37.193795,-99.775434
2003540,66002,39.561626,-95.121648
2003570,67009,37.246679,-98.22814
2003630,67010,37.69939,-96.966111
2003720,66006,38.779938,-95.18827
2003780,66007,39.129038,-94.93891
2003810,66713,37.02439,-94.734961
2003870,67420,39.477895,-98.099924
2003900,67013,37.396774,-97.280091
2003960,67422,39.030942,-97.593863
2004020,67565,38.5382,-99.054144
2004050,66012,39.0613,-94.901491
2004080,67732,39.365516,-101.376399
2004140,67834,37.545875,-99.633542
2004170,66717,37.668747,-95.651907
2004200,67522,38.142261,-97.775412
2004230,67019,37.319962,-96.753163
2004260,66413,38.757477,-95.837611
2004290,66839,38.194409,-95.737356
2004350,67020,38.019604,-97.671517
2004380,67022,37.033608,-97.611034
2004410,67333,37.0177,-95.9262
2004440,67428,38.385317,-97.426862
2004470,67430,39.510333,-98.431537
2004500,67024,37.10603,-96.500872
2004560,66544,39.71771,-96.269051
2004590,66720,37.681547,-95.448284
2004620,67431,38.97505,-97.018961
2004650,67524,38.355926,-98.34524
2004670,67025,37.63336,-97.781611
2004710,66724,37.340808,-94.832525
2004740,67335,37.2674,-95.5442
2004770,67336,37.038746,-95.089009
2004790,67731,39.747133,-101.532347
2004800,67835,37.809902,-100.346264
2004830,66436,39.527215,-95.741205
2004890,67432,39.378537,-97.120126
2004920,67026,37.503019,-97.501669
2004950,66938,39.596747,-97.407306
2004980,67337,37.037627,-95.635688
2005010,67701,39.39577,-101.052464
2005040,67029,37.275808,-99.320735
2005070,66725,37.1622,-94.8498
2005100,66901,39.570705,-97.661773
2005130,67031,37.391143,-97.647485
2005190,67837,37.539516,-100.630039
2005250,66845,38.373,-96.5417
2005280,66846,38.66074,-96.489185
2005310,66966,39.797881,-97.777783
2005370,67035,37.649179,-98.433712
2005400,67838,37.98124,-101.137798
2005460,67037,37.550833,-97.24946
2005490,66018,38.964933,-94.989231
2005520,67038,37.182326,-96.716108
2005550,67839,38.478834,-100.457963
2005580,67801,37.770699,-100.017063
2005610,67039,37.519306,-97.004953
2005640,66020,39.3635,-95.057681
2005700,66023,39.521543,-95.399453
2005730,67042,37.81772,-96.850921
2005760,67352,37.375216,-96.078981
2005790,67950,37.002066,-101.896844
2005800,67425,38.772676,-97.861076
2005820,67526,38.356442,-98.578047
2005850,67637,38.935987,-99.560103
2005870,67439,38.740645,-98.227322
2005940,66801,38.407409,-96.201684
2006000,66733,37.567055,-95.243738
2006060,66423,38.856384,-96.1035
2006090,66025,38.93709,-95.110421
2006120,67045,37.82085,-96.293681
2006180,66701,37.836936,-94.706528
2006210,67844,37.385346,-100.194913
2006240,67154,37.963463,-97.149065
2006270,66736,37.532745,-95.827665
2006300,66763,37.452954,-94.687355
2006330,66027,39.345506,-94.930471
2006360,66739,37.074711,-94.632741
2006390,67846,37.97721,-100.854981
2006420,66030,38.81515,-94.923741
2006450,66032,38.286264,-95.243159
2006480,66743,37.515343,-94.844063
2006510,67466,39.35226,-97.456538
2006540,67052,37.655807,-97.575969
2006570,67053,38.2474,-97.341
2006580,67735,39.345388,-101.711291
2006630,67737,39.106417,-100.477665
2006660,67530,38.35285,-98.812681
2006690,67879,38.472233,-101.757633
2006720,67054,37.5992,-99.2927
2006780,67738,39.121671,-100.632227
2006840,67056,37.998615,-97.512765
2006870,66853,37.981597,-96.169289
2006930,66854,38.310318,-95.956712
2006960,67543,37.901251,-97.787796
2006990,67059,37.618617,-99.11074
2007020,67601,38.874708,-99.333544
2007050,67060,37.563771,-97.371733
2007080,67850,38.604947,-100.613449
2007110,67449,38.67121,-96.943991
2007170,67062,38.139968,-97.423847
2007260,67642,39.365304,-99.844922
2007290,67063,38.348463,-97.209935
2007320,67544,38.51557,-98.778431
2007350,67851,37.988841,-100.987226
2007380,66436,39.465581,-95.735071
2007440,66872,38.797242,-96.731919
2007470,66439,39.65741,-95.527071
2007500,67349,37.462424,-96.254042
2007530,67740,39.35565,-100.4399
2007560,67951,37.17743,-101.348561
2007590,66748,37.810037,-95.43658
2007620,67501,38.070778,-97.921256
2007650,67301,37.2279,-95.7108
2007680,67853,37.828259,-100.450506
2007710,67546,38.231156,-97.776094
2007740,66749,37.92484,-95.405141
2007750,66056,38.1384,-94.8131
2007800,67854,38.085698,-99.903548
2007860,67855,37.575319,-101.754334
2007890,66441,39.023838,-96.848538
2007950,66104,39.12999,-94.716899
2007970,66536,39.191908,-96.070213
2008040,66015,38.072335,-95.36096
2008070,67068,37.642437,-98.113592
2008100,67547,37.921088,-99.4132
2008130,67070,37.017251,-98.487517
2008190,67859,37.228954,-100.647178
2008220,67548,38.529,-99.3096
2008250,66040,38.3453,-94.8503
2008280,67860,37.9414,-101.2643
2008310,67583,37.869484,-98.323995
2008340,66043,39.24456,-94.896261
2008370,67550,38.17942,-99.097555
2008400,66044,38.98117,-95.257511
2008430,66048,39.320327,-94.913717
2008550,67074,37.684305,-96.78713
2008610,67861,38.480812,-101.367976
2008670,66857,38.0869,-95.6341
2008700,67552,37.936405,-99.26005
2008730,67901,37.067462,-100.923215
2008790,67455,39.040025,-98.146846
2008880,67457,38.399837,-98.016589
2008910,67646,39.664867,-99.573943
2008940,66859,38.522762,-96.951493
2008970,66053,38.600271,-94.64004
2009000,66451,38.607891,-95.679472
2009030,67554,38.340028,-98.19816
2009060,67557,37.960538,-98.965863
2009090,66860,38.124399,-96.137495
2009140,67101,37.772436,-97.477527
2009180,66502,39.179258,-96.589657
2009240,66861,38.349088,-97.007218
2009320,66509,39.337856,-95.724859
2009360,66054,39.195197,-95.211279
2009390,67460,38.374241,-97.666398
2009420,67864,37.2776,-100.3295
2009450,67104,37.2819,-98.5793
2009480,66510,38.5069,-95.638
2009510,66512,39.179445,-95.569128
2009570,67467,39.127562,-97.698873
2009600,67865,37.438958,-100.012992
2009630,67867,37.595544,-100.445929
2009660,66755,37.918917,-95.170846
2009720,67952,37.321474,-101.204336
2009780,67107,38.202263,-97.511562
2009840,67110,37.4765,-97.235255
2009850,67651,39.190455,-99.02246
2009900,66757,37.416662,-95.680815
2009930,67560,38.456027,-99.900099
2009960,67114,38.043165,-97.340621
2009990,67501,38.056427,-98.001923
2010020,67654,39.832822,-99.88812
2010050,67748,39.132134,-100.854272
2010080,67749,39.820722,-100.528322
2010140,66063,38.87106,-94.762044
2010170,66521,39.4921,-96.1667
2010230,66523,38.63384,-95.826591
2010260,66064,38.499764,-94.962702
2010290,67473,39.440265,-98.697837
2010320,66066,39.221378,-95.313571
2010350,67356,37.16745,-95.108321
2010410,66537,38.781795,-95.732129
2010440,67119,37.279544,-97.165013
2010470,67632,39.322207,-99.586407
2010500,66071,38.575655,-94.86159
2010560,67357,37.325237,-95.28181
2010590,66866,38.169575,-97.101804
2010620,66073,39.07626,-95.397561
2010650,67661,39.747438,-99.318517
2010680,66109,39.14464,-94.861191
2010710,66762,37.38607,-94.696341
2010740,67663,39.230863,-99.296301
2010770,66075,38.17309,-94.717247
2010800,66076,38.6084,-95.4458
2010890,67124,37.642342,-98.744014
2010920,67570,37.781209,-98.017213
2010950,67752,39.066068,-100.236599
2010980,66554,39.433684,-96.760156
2011040,67757,39.538117,-100.569826
2011080,67001,37.793672,-97.632643
2011100,66531,39.299041,-96.826687
2011130,66770,37.074739,-94.706648
2011190,67954,37.120943,-101.630657
2011220,67132,37.813328,-96.618697
2011250,67133,37.55972,-97.134741
2011280,67574,38.198001,-99.400342
2011310,67665,38.89324,-98.860221
2011370,67402,38.838151,-97.587627
2011400,67870,37.439467,-100.981735
2011430,67124,37.639823,-98.783756
2011490,66608,39.0872,-95.673511
2011520,67361,37.129592,-96.182947
2011550,67135,37.916472,-97.431967
2011610,67758,38.900074,-101.752294
2011640,66204,39.001682,-94.680109
2011700,66539,39.102361,-95.855822
2011760,67580,38.92255,-97.370081
2011790,67140,37.048183,-97.397882
2011820,67876,37.850545,-99.753601
2011850,66083,38.768265,-94.788877
2011880,67756,39.774003,-101.79528
2011910,67576,38.00415,-98.759257
2011970,67578,37.962423,-98.595403
2012000,66223,38.85656,-94.668191
2012030,67579,38.215594,-98.20295
2012060,67669,39.436436,-99.274009
2012090,67877,37.478817,-100.844971
2012120,67481,39.014533,-98.401168
2012150,67878,37.984862,-101.751845
2012180,66542,38.987212,-95.557435
2012210,66086,39.115245,-95.090646
2012260,66611,39.026609,-95.68636
2012300,67144,37.795355,-96.995843
2012330,66087,39.785021,-95.092083
2012360,66106,39.0836,-94.705851
2012390,67146,37.3855,-97.1211
2012420,67880,37.580186,-101.359918
2012450,66779,37.849361,-94.972101
2012510,67147,37.831123,-97.372697
2012540,66088,39.343512,-95.460715
2012600,67671,38.857265,-99.145041
2012630,67672,39.025286,-99.882862
2012780,66411,39.6865,-96.7117
2012810,66871,38.393487,-95.600484
2012840,67152,37.263843,-97.397631
2012870,66092,38.718355,-95.085232
2012900,67762,38.865524,-101.964182
2012990,67218,37.669932,-97.27203
2013020,66097,39.32232,-95.270361
2013050,67156,37.235475,-96.972484
2013110,66783,37.8823,-95.7325
2093310,67052,37.654548,-97.565396
2100030,42728,37.104771,-85.321626
2100070,42164,36.744459,-86.217544
2100081,42367,37.23002,-87.163021
2100090,40223,38.265538,-85.543755
2100094,40206,38.2567,-85.7131
2100095,40423,37.650069,-84.770227
2100099,40066,38.218341,-85.201562
2100101,41102,38.456434,-82.697584
2100102,42071,36.617198,-88.318218
2100103,40232,38.177954,-85.844449
2100104,41701,37.270682,-83.232632
2100108,42101,37.037853,-86.322977
2100109,40475,37.756855,-84.290883
2100112,41076,39.018106,-84.434319
2100113,40509,38.040869,-84.447402
2100120,40342,38.0459,-84.911391
2100150,41101,38.4773,-82.642761
2100180,41002,38.772381,-84.003667
2100210,42024,37.067721,-88.989266
2100240,40906,36.8712,-83.8932
2100270,40004,37.81481,-85.470831
2100289,40601,38.058792,-84.727856
2100290,40351,38.187979,-83.433837
2100291,40475,37.738092,-84.304258
2100300,42141,36.9954,-85.9134
2100330,40360,38.142759,-83.771151
2100360,41017,39.04969,-84.555071
2100390,40977,36.762638,-83.696422
2100420,41073,39.10245,-84.481741
2100480,40403,37.57914,-84.294171
2100510,41042,38.97998,-84.654051
2100540,40361,38.19327,-84.272521
2100570,42101,36.992024,-86.447555
2100620,41102,38.4439,-82.685591
2100630,40422,37.654476,-84.801735
2100660,41004,38.68456,-84.069181
2100690,41339,37.554225,-83.384578
2100720,40143,37.78215,-86.450841
2100750,40165,37.99612,-85.7023
2100780,40310,37.752133,-84.762522
2100810,42261,37.2268,-86.684
2100840,42445,37.11095,-87.887831
2100870,42071,36.618244,-88.342978
2100900,41001,38.96477,-84.389201
2100930,42718,37.338534,-85.34397
2100960,42023,36.833019,-88.932501
2100990,41008,38.67419,-85.172501
2101020,41143,38.3289,-82.9465
2101050,42539,37.334218,-84.90706
2101110,42127,37.14722,-85.940981
2101150,42240,36.877779,-87.488212
2101200,40391,38.00746,-84.216381
2101230,40962,37.155735,-83.764497
2101260,42602,36.754205,-85.159899
2101290,40111,37.834021,-86.631951
2101320,40701,36.949773,-84.096253
2101350,41011,39.08326,-84.509041
2101380,42064,37.331503,-88.092717
2101410,42717,36.799024,-85.364034
2101440,40422,37.649578,-84.768202
2101470,42303,37.72842,-87.082341
2101500,42408,37.16839,-87.690571
2101530,41074,39.116505,-84.469926
2101590,40729,37.189788,-84.113968
2101620,42210,37.191032,-86.253408
2101650,42701,37.693984,-85.861522
2101680,41171,38.085863,-83.126481
2101710,40019,38.371378,-85.182362
2101740,41018,39.02028,-84.608631
2101760,40336,37.703357,-83.976404
2101800,41102,38.479637,-82.675995
2101860,40502,38.069583,-84.485776
2101920,41041,38.424736,-83.737037
2101950,41622,37.517556,-82.808794
2101980,40601,38.21113,-84.868591
2102010,40601,38.16438,-84.902559
2102040,41075,39.07959,-84.448131
2102070,42041,36.502785,-88.882021
2102100,42050,36.566508,-89.155611
2102130,41095,38.785983,-84.891918
2102160,40444,37.62171,-84.587341
2102220,42142,36.979792,-85.931322
2102250,41097,38.66476,-84.580261
2102280,42066,36.762283,-88.660947
2102300,42754,37.491525,-86.262534
2102340,42743,37.260391,-85.494546
2102400,41144,38.63086,-82.873051
2102460,42348,37.925115,-86.810004
2102490,42701,37.75566,-85.900781
2102520,40831,36.8469,-83.3185
2102540,40831,36.80966,-83.316645
2102580,41031,38.380041,-84.288431
2102640,42765,37.29669,-85.906161
2102670,41701,37.251275,-83.195382
2102710,42420,37.831,-87.5673
2102760,40050,38.4329,-85.17
2102790,42031,36.672177,-88.991859
2102860,42431,37.32374,-87.502121
2102910,41339,37.553052,-83.379541
2102940,40447,37.422289,-83.947996
2102990,40218,38.1995,-85.6851
2103000,41537,37.16211,-82.644372
2103030,40356,37.883478,-84.592573
2103060,41240,37.820587,-82.816227
2103090,41017,39.030458,-84.532072
